"TABLE_NAME","CONSTRAINT_NAME","TABLE_NAME_REF","FKCOLUMNNAME","HASINDEX","WEIGHT"
"STO052","FK_STO052_SYS010","SYS010","SYS010_USER_ID","Y","512"
"STO054","FK_STO054_STO001","STO001","STO001_STOCK_ID","Y","64"
"STO054","FK_STO054_STO001_2","STO001","STO001_ATTENDANCE_STOCK_ID","Y","64"
"STO055","FK_STO055_STO001","STO001","STO001_STOCK_ID","Y","64"
"STO055","FK_STO055_STO001_2","STO001","STO001_EQUIPMENT_STOCK_ID","Y","64"
"STO057","FK_STO057_STO001","STO001","STO001_STOCK_ID","Y","64"
"STO057","FK_STO057_STO003","STO003","STO003_PRODUCT_LOT_ID","Y","7168"
"STO058","FK_STO058_ADM082","ADM082","ADM082_PRODUCT_ID","Y","14336"
"STO058","FK_STO058_SYS002","SYS002","SYS002_UNIT_ID","Y","128"
"STO060","FK_STO060_EMR010","EMR010","EMR010_PACIENT_MEDICATION_ID","Y","720896"
"STO060","FK_STO060_EMR027","EMR027","EMR027_PATIENT_MATERIAL_ID","Y","1114112"
"STO060","FK_STO060_EMR028","EMR028","EMR028_PATIENT_SERVICE_ID","Y","163840"
"STO060","FK_STO060_EMR032","EMR032","EMR032_SURGERY_PRODUCT_ID","Y","6144"
"STO060","FK_STO060_SYS010","SYS010","SYS010_USER_ID","Y","512"
"STO061","FK_STO061_SYS001","SYS001","SYS001_INSTITUTION_ID","Y","64"
"STO061","FK_STO061_SYS010","SYS010","SYS010_USER_ID","Y","512"
"STO062","FK_STO062_ADM082","ADM082","ADM082_PRODUCT_ID","Y","14336"
"STO062","FK_STO062_STO001","STO001","STO001_STOCK_ID","Y","64"
"STO062","FK_STO062_STO061","STO061","STO061_PDA_SESSION_ID","Y","64"
"STO062","FK_STO062_SYS001","SYS001","SYS001_INSTITUTION_ID","Y","64"
"STO062","FK_STO062_SYS010","SYS010","SYS010_USER_ID","Y","512"
"STO063","FK_STO063_STO062","STO062","STO062_COUNTING_SHEET_ID","Y","64"
"STO064","FK_STO064_ADM082","ADM082","ADM082_PRODUCT_ID","Y","14336"
"STO064","FK_STO064_STO001","STO001","STO001_STOCK_ID","Y","64"
"STO064","FK_STO064_SYS001","SYS001","SYS001_INSTITUTION_ID","Y","64"
"STO066","FK_STO066_ADM082","ADM082","ADM082_PRODUCT_ID","Y","14336"
"STO067","FK_STO067_ADM082","ADM082","ADM082_PRODUCT_ID","Y","14336"
"STO067","FK_STO067_SYS010","SYS010","SYS010_USER_ID","Y","512"
"STO067","FK_STO067_TSS019","TSS019","TSS019_MEDICAMENT_ID","Y","4096"
"STO067","FK_STO067_TSS020","TSS020","TSS020_MATERIAL_ID","Y","11264"
"STO068","FK_STO068_SYS010","SYS010","SYS010_USER_ID","Y","512"
"STO069","FK_STO069_ADM023","ADM023","ADM023_SERVICE_ID","Y","64"
"STO073","FK_STO073_STO072","STO072","STO072_URGENCY_REQ_REASON_ID","Y","64"
"STO074","FK_STO074_ADM024","ADM024","ADM024_KIT_ID","Y","192"
"STO075","FK_STO075_SYS001","SYS001","SYS001_INSTITUTION_ID","Y","64"
"STO075","FK_STO075_SYS010","SYS010","SYS010_USER_ID","Y","512"
"STO075","FK_STO075_SYS024","SYS024","SYS024_CREDENTIAL_INST_ID","Y","128"
"STO076","FK_STO076_STO075","STO075","STO075_LOAN_REPORT_ID","Y","64"
"STO077","FK_STO077_ADM082","ADM082","ADM082_PRODUCT_ID","Y","14336"
"STO077","FK_STO077_ADM127","ADM127","ADM127_RECEIPT_ENTRANCE_ID","Y","7168"
"STO077","FK_STO077_STO002","STO002","STO002_STOCK_PRODUCTS_ID","Y","6144"
"STO077","FK_STO077_STO003","STO003","STO003_PRODUCT_LOT_ID","Y","7168"
"STO080","FK_STO080_ADM056","ADM056","ADM056_MEDICAL_ATTENTION_ID","Y","114688"
"STO080","FK_STO080_ADM082","ADM082","ADM082_PRODUCT_ID","Y","14336"
"STO080","FK_STO080_EIR001","EIR001","EIR001_MPI","Y","524288"
"STO080","FK_STO080_STO001","STO001","STO001_STOCK_ID","Y","64"
"STO080","FK_STO080_STO003","STO003","STO003_PRODUCT_LOT_ID","Y","7168"
"STO084","FK_STO084_ADM082","ADM082","ADM082_PRODUCT_ID","Y","14336"
"STO084","FK_STO084_STO083","STO083","STO083_SUPPLIER_ID","Y","128"
"STO085","FK_STO085_EIR001","EIR001","EIR001_MPI","Y","524288"
"STO086","FK_STO086_ADM082","ADM082","ADM082_PRODUCT_ID","Y","14336"
"STO086","FK_STO086_EIR001","EIR001","EIR001_MPI","Y","524288"
"STO087","FK_STO087_ADM082","ADM082","ADM082_PRODUCT_ID","Y","14336"
"STO087","FK_STO087_EIR001","EIR001","EIR001_MPI","Y","524288"
"STO090","FK_STO090_ADM082","ADM082","ADM082_PRODUCT_ID","Y","14336"
"STO090","FK_STO090_EIR001","EIR001","EIR001_MPI","Y","524288"
"STO090","FK_STO090_STO003","STO003","STO003_PRODUCT_LOT_ID","Y","7168"
"STO090","FK_STO090_SYS010","SYS010","SYS010_USER_ID","Y","512"
"STO091","FK_STO091_STO001","STO001","STO001_STOCK_ID","Y","64"
"STO091","FK_STO091_SYS010","SYS010","SYS010_USER_ID","Y","512"
"STO092","FK_STO092_ADM082","ADM082","ADM082_PRODUCT_ID","Y","14336"
"STO092","FK_STO092_STO003","STO003","STO003_PRODUCT_LOT_ID","Y","7168"
"STO092","FK_STO092_STO091","STO091","STO091_INVENTORIED_ID","Y","192"
"STO093","FK_STO093_ADM082","ADM082","ADM082_PRODUCT_ID","Y","14336"
"STO094","FK_STO094_EMS001","EMS001","EMS001_LOG_ID","Y","1190720"
"STO094","FK_STO094_STO001","STO001","STO001_ORIGIN_STOCK_ID","Y","64"
"STO094","FK_STO094_STO001_2","STO001","STO001_TARGET_STOCK_ID","Y","64"
"STO094","FK_STO094_STO009","STO009","STO009_STOCK_MOVEMENT_ID","Y","450560"
"STO094","FK_STO094_STO079","STO079","STO079_ORIGIN_MOVEMENT_TYPE_ID","Y","64"
"STO095","FK_STO095_STO015","STO015","STO015_PRODUCTS_REQUEST_ID","Y","876544"
"STO095","FK_STO095_STO060","STO060","STO060_PROF_ORDER_ITEM_SCH_ID","Y","163840"
"STO096","FK_STO096_ADM082","ADM082","ADM082_PRODUCT_ID","Y","14336"
"STO096","FK_STO096_STO003","STO003","STO003_PRODUCT_LOT_ID","Y","7168"
"STO096","FK_STO096_SYS010","SYS010","SYS010_USER_ID","Y","512"
"STO097","FK_STO097_ENG004","ENG004","ENG004_STOCK_TURNOVER_ID","Y","64"
"STO097","FK_STO097_ENG006","ENG006","ENG006_TURNOVER_POISONED_ID","N","64"
"STO100","FK_STO100_STO015","STO015","STO015_PRODUCTS_REQUEST_ID","Y","876544"
"STO100","FK_STO100_STO053","STO053","STO053_STATUS_PROD_REQ_ID","Y","64"
"STO100","FK_STO100_SYS010","SYS010","SYS010_USER_ID","Y","512"
"STO102","FK_STO102_STO091","STO091","STO091_INVENTORIED_ID","Y","192"
"STO105","FK_STO105_STO091","STO091","STO091_INVENTORIED","N","192"
"STO106","FK_STO106_SYS002","SYS002","SYS002_UNIT_ID","Y","128"
"STO107","FK_STO107_ADM056","ADM056","ADM056_MEDICAL_ATTENTION_ID","Y","114688"
"STO107","FK_STO107_ADM094","ADM094","ADM094_USE_UNIT_ID","Y","64"
"STO107","FK_STO107_EIR001","EIR001","EIR001_MPI","Y","524288"
"STO107","FK_STO107_STO011","STO011","STO011_PRODUCT_MOVEMENT_ID","Y","573440"
"STO107","FK_STO107_SYS002","SYS002","SYS002_UNIT_ID","Y","128"
"STO107","FK_STO107_SYS010","SYS010","SYS010_USER_ID","Y","512"
"STO108","FK_STO108_ADM082","ADM082","ADM082_PRODUCT_ID","N","14336"
"STO108","FK_STO108_STO015","STO015","STO015_PRODUCTS_REQUEST_ID","N","876544"
"SUR001","FK_SUR001_SUR002","SUR002","SUR002_ROOM_ID","Y","64"
"SUR002","FK_SUR002_ADT005","ADT005","ADT005_BED_ID","Y","64"
"SUR002","FK_SUR002_STO001","STO001","STO001_STOCK_ID","Y","64"
"SUR002","FK_SUR002_SYS002","SYS002","SYS002_UNIT_ID","Y","128"
"SUR004","FK_SUR004_ADM024","ADM024","ADM024_KIT_ID","Y","192"
"SUR004","FK_SUR004_SUR033","SUR033","SUR033_ADM_REGISTRY_ID","Y","3072"
"SUR004","FK_SUR004_SYS002","SYS002","SYS002_UNIT_ID","Y","128"
"SUR004","FK_SUR004_SYS002_2","SYS002","SYS002_UNIT_PHARMACY_ID","Y","128"
"SUR004","FK_SUR004_SYS010","SYS010","SYS010_USER_ID","Y","512"
"SUR005","FK_SUR005_ADM082","ADM082","ADM082_PRODUCT_ID","Y","14336"
"SUR005","FK_SUR005_STO003","STO003","STO003_PRODUCT_LOT_ID","Y","7168"
"SUR005","FK_SUR005_SUR004","SUR004","SUR004_SURGERY_KIT_ID","Y","768"
"SUR014","FK_SUR014_SUR001","SUR001","SUR001_EQUIPMENT_ID","Y","64"
"SUR014","FK_SUR014_SUR008","SUR008","SUR008_UNAVAILABLE_E_REASON_ID","Y","64"
"SUR015","FK_SUR015_SUR001","SUR001","SUR001_EQUIPMENT_ID","Y","64"
"SUR015","FK_SUR015_SUR002","SUR002","SUR002_ROOM_ID","Y","64"
"SUR016","FK_SUR016_SUR002","SUR002","SUR002_ROOM_ID","Y","64"
"SUR018","FK_SUR018_ADM029","ADM029","ADM029_CPT_ID","Y","17408"
"SUR018","FK_SUR018_SUR002","SUR002","SUR002_ROOM_ID","Y","64"
"SUR019","FK_SUR019_ADM056","ADM056","ADM056_MEDICAL_ATTENTION_ID","Y","114688"
"SUR019","FK_SUR019_ADT005","ADT005","ADT005_BED_ID","Y","64"
"SUR020","FK_SUR020_ADM056","ADM056","ADM056_MEDICAL_ATTENTION_ID","Y","114688"
"SUR020","FK_SUR020_SUR002","SUR002","SUR002_ROOM_ID","Y","64"
"SUR022","FK_SUR022_ADM056","ADM056","ADM056_MEDICAL_ATTENTION_ID","Y","114688"
"SUR022","FK_SUR022_EIR001","EIR001","EIR001_MPI","Y","524288"
"SUR022","FK_SUR022_SYS002","SYS002","SYS002_UNIT_ID","Y","128"
"SUR022","FK_SUR022_SYS010","SYS010","SYS010_USER_CANCEL_ID","Y","512"
"SUR022","FK_SUR022_SYS010_2","SYS010","SYS010_USER_REOPEN_ID","Y","512"
"SUR023","FK_SUR023_ADM031","ADM031","ADM031_INSTITUTION_CPT_ID","Y","1024"
"SUR023","FK_SUR023_ADM082","ADM082","ADM082_PRODUCT_ID","Y","14336"
"SUR023","FK_SUR023_ADM094","ADM094","ADM094_USE_UNIT_ID","Y","64"
"SUR023","FK_SUR023_ADM138","ADM138","ADM138_EXAMINATION_ID","Y","576"
"SUR023","FK_SUR023_EMR028","EMR028","EMR028_PATIENT_SERVICE_ID","Y","163840"
"SUR023","FK_SUR023_EMR032","EMR032","EMR032_SURGERY_PRODUCT_ID","Y","6144"
"SUR023","FK_SUR023_SUR022","SUR022","SUR022_SHEET_ROOM_ID","Y","4096"
"SUR023","FK_SUR023_SYS010","SYS010","SYS010_USER_ID","Y","512"
"SUR024","FK_SUR024_ADM282","ADM282","ADM282_PROD_UNIT_CONVERTION_ID","Y","128"
"SUR024","FK_SUR024_PHA009","PHA009","PHA009_MEDICATION_ADM_TYPE_ID","Y","256"
"SUR024","FK_SUR024_STO003","STO003","STO003_PRODUCT_LOT_ID","Y","7168"
"SUR024","FK_SUR024_SUR004","SUR004","SUR004_SURGERY_KIT_ID","Y","768"
"SUR024","FK_SUR024_SYS010","SYS010","SYS010_USER_ID","Y","512"
"SUR025","FK_SUR025_SUR010","SUR010","SUR010_SURGERY_CLASSIF_ID","Y","64"
"SUR025","FK_SUR025_SUR011","SUR011","SUR011_SURGERY_POSITION_ID","Y","64"
"SUR025","FK_SUR025_SUR022","SUR022","SUR022_SHEET_ROOM_ID","Y","4096"
"SUR025","FK_SUR025_SYS010","SYS010","SYS010_USER_ID_LAST_CHANGE","Y","512"
"SUR025","FK_SUR025_SYS047","SYS047","SYS047_ANESTHETIC_TYPE_ID","Y","64"
"SUR026","FK_SUR026_SUR022","SUR022","SUR022_SHEET_ROOM_ID","Y","4096"
"SUR026","FK_SUR026_SYS010","SYS010","SYS010_USER_ID_LAST_CHANGE","Y","512"
"SUR027","FK_SUR027_SUR022","SUR022","SUR022_SHEET_ROOM_ID","Y","4096"
"SUR028","FK_SUR028_SUR001","SUR001","SUR001_EQUIPMENT_ID","Y","64"
"SUR028","FK_SUR028_SYS001","SYS001","SYS001_INSTITUTION_ID","Y","64"
"SUR029","FK_SUR029_ADM082","ADM082","ADM082_PRODUCT_ID","Y","14336"
"SUR029","FK_SUR029_SUR022","SUR022","SUR022_SHEET_ROOM_ID","Y","4096"
"SUR030","FK_SUR030_SUR025","SUR025","SUR025_SHEET_ROOM_SURGERY_ID","Y","12288"
"SUR030","FK_SUR030_SYS100","SYS100","SYS100_CID_ID","Y","2048"
"SUR033","FK_SUR033_ADM056","ADM056","ADM056_MEDICAL_ATTENTION_ID","Y","114688"
"SUR033","FK_SUR033_ADT001","ADT001","ADT001_ADMISSION_ID","Y","27648"
"SUR033","FK_SUR033_EIR001","EIR001","EIR001_MPI","Y","524288"
"SUR033","FK_SUR033_SCH003","SCH003","SCH003_LOCK_ID","Y","360448"
"SUR033","FK_SUR033_SUR002","SUR002","SUR002_ROOM_ID","Y","64"
"SUR033","FK_SUR033_SUR010","SUR010","SUR010_SURGERY_CLASSIF_ID","Y","64"
"SUR033","FK_SUR033_SYS002","SYS002","SYS002_UNIT_ID","Y","128"
"SUR033","FK_SUR033_SYS010","SYS010","SYS010_USER_ID","Y","512"
"SUR034","FK_SUR034_SUR033","SUR033","SUR033_ADM_REGISTRY_ID","Y","3072"
"SUR034","FK_SUR034_SYS010","SYS010","SYS010_USER_ID","Y","512"
"SUR034","FK_SUR034_SYS010_2","SYS010","SYS010_USER_ID_ALT","Y","512"
"SUR035","FK_SUR035_SUR033","SUR033","SUR033_ADM_REGISTRY_ID","Y","3072"
"SUR035","FK_SUR035_SYS010","SYS010","SYS010_USER_ID","Y","512"
"SUR035","FK_SUR035_SYS010_2","SYS010","SYS010_USER_ID_ALT","Y","512"
"SUR036","FK_SUR036_SUR035","SUR035","SUR035_SURGERY_REGISTRY_ID","Y","4096"
"SUR036","FK_SUR036_SYS009","SYS009","SYS009_PROFESSIONAL_ID","Y","9216"
"SUR037","FK_SUR037_ADM023","ADM023","ADM023_SERVICE_ID","Y","64"
"SUR037","FK_SUR037_SUR033","SUR033","SUR033_ADM_REGISTRY_ID","Y","3072"
"SUR037","FK_SUR037_SYS010","SYS010","SYS010_USER_ID","Y","512"
"SUR037","FK_SUR037_SYS010_2","SYS010","SYS010_USER_ID_ALT","Y","512"
"SUR038","FK_SUR038_SUR006","SUR006","SUR006_SURGERY_LEVEL_ID","Y","64"
"SUR038","FK_SUR038_SUR033","SUR033","SUR033_ADM_REGISTRY_ID","Y","3072"
"SUR038","FK_SUR038_SUR038","SUR038","SUR038_SURG_DESC_PARENT_ID","Y","2048"
"SUR038","FK_SUR038_SUR058","SUR058","SUR058_ASA_CLASSIFICATION_ID","Y","64"
"SUR038","FK_SUR038_SUR059","SUR059","SUR059_ANESTHETIC_LEVEL_ID","Y","64"
"SUR038","FK_SUR038_SYS010","SYS010","SYS010_USER_ID","Y","512"
"SUR039","FK_SUR039_SUR038","SUR038","SUR038_SURGICAL_DESCRIPTION_ID","Y","2048"
"SUR039","FK_SUR039_SYS100","SYS100","SYS100_CID_ID","Y","2048"
"SUR040","FK_SUR040_SUR038","SUR038","SUR038_SURGICAL_DESCRIPTION_ID","Y","2048"
"SUR040","FK_SUR040_SYS047","SYS047","SYS047_ANESTHETIC_TYPE_ID","Y","64"
"SUR041","FK_SUR041_SUR021","SUR021","SUR021_INCISION_TYPE_ID","Y","64"
"SUR041","FK_SUR041_SUR038","SUR038","SUR038_SURGICAL_DESCRIPTION_ID","Y","2048"
"SUR042","FK_SUR042_SUR011","SUR011","SUR011_SURGERY_POSITION_ID","Y","64"
"SUR042","FK_SUR042_SUR038","SUR038","SUR038_SURGICAL_DESCRIPTION_ID","Y","2048"
"SUR043","FK_SUR043_SUR033","SUR033","SUR033_ADM_REGISTRY_ID","Y","3072"
"SUR043","FK_SUR043_SYS012","SYS012","SYS012_PHYSICIAN_SPECIALITY_ID","Y","64"
"SUR043","FK_SUR043_SYS061","SYS061","SYS061_MEDICALTEAM_ID","Y","128"
"SUR044","FK_SUR044_SUR033","SUR033","SUR033_ADM_REGISTRY_ID","Y","3072"
"SUR044","FK_SUR044_SUR043","SUR043","SUR043_MEDICAL_TEAM_ID","Y","640"
"SUR044","FK_SUR044_SYS009","SYS009","SYS009_PROFESSIONAL_ID","Y","9216"
"SUR045","FK_SUR045_ADM031","ADM031","ADM031_INSTITUTION_CPT_ID","Y","1024"
"SUR045","FK_SUR045_ADM195","ADM195","ADM195_STATUS_AUTHORIZATION_ID","Y","64"
"SUR045","FK_SUR045_AM009","AM009","AM009_AUTH_REQUEST_ITEM_ID","Y","1638400"
"SUR045","FK_SUR045_SUR021","SUR021","SUR021_INCISION_TYPE_ID","Y","64"
"SUR045","FK_SUR045_SUR033","SUR033","SUR033_ADM_REGISTRY_ID","Y","3072"
"SUR046","FK_SUR046_SUR044","SUR044","SUR044_PROFESSIONAL_ID","Y","2048"
"SUR046","FK_SUR046_SUR045","SUR045","SUR045_PROCEDURE_ID","Y","3072"
"SUR048","FK_SUR048_SUR033","SUR033","SUR033_ADM_REGISTRY_ID","Y","3072"
"SUR048","FK_SUR048_SYS010","SYS010","SYS010_USER_ID_INSERT","Y","512"
"SUR048","FK_SUR048_SYS010_2","SYS010","SYS010_USER_ID_UPDATE","Y","512"
"SUR049","FK_SUR049_ADM082","ADM082","ADM082_PRODUCT_ID","Y","14336"
"SUR049","FK_SUR049_SUR048","SUR048","SUR048_SURGERY_SHEET_ROOM_ID","Y","2048"
"SUR050","FK_SUR050_ADM082","ADM082","ADM082_PRODUCT_ID","Y","14336"
"SUR050","FK_SUR050_PHA012","PHA012","PHA012_INDUSTRY_ID","Y","128"
"SUR050","FK_SUR050_SUR048","SUR048","SUR048_SURGERY_SHEET_ROOM_ID","Y","2048"
"SUR050","FK_SUR050_SYS010","SYS010","SYS010_USER_ID","Y","512"
"SUR051","FK_SUR051_ADM094","ADM094","ADM094_USE_UNIT_ID","Y","64"
"SUR051","FK_SUR051_PHA009","PHA009","PHA009_MEDICATION_ADM_TYPE_ID","Y","256"
"SUR051","FK_SUR051_STO001","STO001","STO001_STOCK_ID","Y","64"
"SUR051","FK_SUR051_STO003","STO003","STO003_PRODUCT_LOT_ID","Y","7168"
"SUR051","FK_SUR051_SUR004","SUR004","SUR004_SURGERY_KIT_ID","Y","768"
"SUR051","FK_SUR051_SUR049","SUR049","SUR049_SURGERY_SR_ITEM_ID","Y","39936"
"SUR051","FK_SUR051_SYS010","SYS010","SYS010_USER_ID","Y","512"
"SUR052","FK_SUR052_SUR033","SUR033","SUR033_ADM_REGISTRY_ID","Y","3072"
"SUR052","FK_SUR052_SUR047","SUR047","SUR047_CANCEL_REASON_SURG_ID","Y","64"
"SUR052","FK_SUR052_SYS010","SYS010","SYS010_USER_ID","Y","512"
"SUR053","FK_SUR053_SUR038","SUR038","SUR038_SURGICAL_DESCRIPTION_ID","Y","2048"
"SUR054","FK_SUR054_SUR048","SUR048","SUR048_SURGERY_SHEET_ROOM_ID","Y","2048"
"SUR054","FK_SUR054_SYS010","SYS010","SYS010_USER_ID","Y","512"
"SUR055","FK_SUR055_EMR032","EMR032","EMR032_SURGERY_PRODUCT_ID","Y","6144"
"SUR055","FK_SUR055_SUR037","SUR037","SUR037_SURGERY_TAX_ID","Y","6144"
"SUR055","FK_SUR055_SUR045","SUR045","SUR045_PROCEDURE_ID","Y","3072"
"SUR055","FK_SUR055_SUR049","SUR049","SUR049_SURGERY_SR_ITEM_ID","Y","39936"
"SUR055","FK_SUR055_SUR050","SUR050","SUR050_SURGERY_SR_CONSIGNED_ID","Y","3072"
"SUR057","FK_SUR057_SUR035","SUR035","SUR035_SURGERY_REGISTRY_ID","Y","4096"
"SUR057","FK_SUR057_SUR056","SUR056","SUR056_INTERCURRENCE_TYPE_ID","Y","64"
"SUR060","FK_SUR060_ADT005","ADT005","ADT005_BED_ID","Y","64"
"SUR060","FK_SUR060_SUR048","SUR048","SUR048_SURGERY_SHEET_ROOM_ID","Y","2048"
"SUR060","FK_SUR060_SYS009","SYS009","SYS009_PROFESSIONAL_ID","Y","9216"
"SUR060","FK_SUR060_SYS012","SYS012","SYS012_PHYSICIAN_SPEC_ID","Y","64"
"SUR061","FK_SUR061_SUR050","SUR050","SUR050_SURGERY_SR_CONSIGNED_ID","Y","3072"
"SUR061","FK_SUR061_SUR060","SUR060","SUR060_GMEU_ID","Y","384"
"SUR062","FK_SUR062_SUR033","SUR033","SUR033_ADM_REGISTRY_ID","Y","3072"
"SUR062","FK_SUR062_SYS010","SYS010","SYS010_USER_ID","Y","512"
"SUR062","FK_SUR062_SYS010_2","SYS010","SYS010_USER_ID_ALT","Y","512"
"SUR063","FK_SUR063_SUR033","SUR033","SUR033_ADM_REGISTRY_ID","Y","3072"
"SUR063","FK_SUR063_SYS010","SYS010","SYS010_USER_ID","Y","512"
"SUR063","FK_SUR063_SYS010_2","SYS010","SYS010_USER_ID_ALT","Y","512"
"SUR064","FK_SUR064_SUR033","SUR033","SUR033_ADM_REGISTRY_ID","Y","3072"
"SUR064","FK_SUR064_SYS010","SYS010","SYS010_USER_ID","Y","512"
"SUR064","FK_SUR064_SYS010_2","SYS010","SYS010_USER_ID_ALT","Y","512"
"SUR066","FK_SUR066_SUR038","SUR038","SUR038_SURGICAL_DESCRIPTION_ID","Y","2048"
"SUR066","FK_SUR066_SUR065","SUR065","SUR065_DELAY_SURGERY_TYPE_ID","Y","64"
"SUR067","FK_SUR067_SUR033","SUR033","SUR033_ADM_REGISTRY_ID","Y","3072"
"SUR067","FK_SUR067_SYS009","SYS009","SYS009_DOCTOR_ID","Y","9216"
"SUR067","FK_SUR067_SYS009_2","SYS009","SYS009_AUXILIARY_ID","Y","9216"
"SUR067","FK_SUR067_SYS009_3","SYS009","SYS009_ANESTHESIST_ID","Y","9216"
"SUR068","FK_SUR068_SUR051","SUR051","SUR051_SURGERY_SR_ITEM_LOTS_ID","Y","57344"
"SUR068","FK_SUR068_SYS010","SYS010","SYS010_USER_ID","Y","512"
"SUR070","FK_SUR070_ADM056","ADM056","ADM056_MEDICAL_ATTENTION_ID","Y","114688"
"SUR070","FK_SUR070_EIR001","EIR001","EIR001_MPI","Y","524288"
"SUR070","FK_SUR070_SUR033","SUR033","SUR033_ADM_REGISTRY_ID","Y","3072"
"SUR070","FK_SUR070_SYS002","SYS002","SYS002_UNIT_ID","Y","128"
"SUR071","FK_SUR071_ADM082","ADM082","ADM082_PRODUCT_ID","Y","14336"
"SUR071","FK_SUR071_ADM094","ADM094","ADM094_USE_UNIT_ID","Y","64"
"SUR071","FK_SUR071_SUR070","SUR070","SUR070_CONSIGNED_REPORT_ID","Y","128"
"SUR072","FK_SUR072_SYS002","SYS002","SYS002_UNIT_ID","Y","128"
"SUS001","FK_SUS001_SYS010","SYS010","SYS010_USER_ID","Y","512"
"SUS002","FK_SUS002_ADM055","ADM055","ADM055_BILL_ID","Y","31744"
"SUS002","FK_SUS002_SUS001","SUS001","SUS001_EXPORT_ID","Y","64"
"SUS004","FK_SUS004_SYS011","SYS011","SYS011_STATE_ID","Y","64"
"SUS007","FK_SUS007_TSS001","TSS001","TSS001_DOMAIN_TABLE_INFO_ID","Y","64"
"SUS007","FK_SUS007_TSS003","TSS003","TSS003_TYPES_ID","Y","64"
"SUS010","FK_SUS010_ADM031","ADM031","ADM031_INSTITUTION_CPT_ID","Y","1024"
"SUS010","FK_SUS010_SUS009","SUS009","SUS009_REGISTRY_ID","Y","64"
"SUS022","FK_SUS022_SUS003","SUS003","SUS003_ORIGIN_CBOR_ID","Y","320"
"SUS022","FK_SUS022_SUS003_2","SUS003","SUS003_VERSIONED_CBOR_ID","Y","320"
"SYS001","FK_SYS001_ADM031_1","ADM031","ADM031_INSTITUTION_CPT_ID","Y","1024"
"SYS001","FK_SYS001_ADM031_2","ADM031","ADM031_OPINION_CPT_ID","Y","1024"
"SYS001","FK_SYS001_ADM031_3","ADM031","ADM031_RE_EXAMINATION_CPT_ID","Y","1024"
"SYS001","FK_SYS001_ADM100","ADM100","ADM100_VALUE_TABLE_ID","Y","128"
"SYS001","FK_SYS001_ADM100_S","ADM100","ADM100_VALUE_TABLE_SIMPRO_ID","Y","128"
"SYS001","FK_SYS001_SYS009","SYS009","SYS009_DIRECTOR_CLINIC_ID","Y","9216"
"SYS001","FK_SYS001_SYS011","SYS011","SYS011_STATE_ID","Y","64"
"SYS002","FK_SYS002_ADM047","ADM047","ADM047_CPT_TYPE_ID","Y","64"
"SYS002","FK_SYS002_ADT022","ADT022","ADT022_DISCHARGE_REASON_ID_DFT","Y","64"
"SYS002","FK_SYS002_EMR054","EMR054","EMR054_ATT_TYPE_ID_TISS_20203","Y","64"
"SYS002","FK_SYS002_EMR054_2","EMR054","EMR054_ATT_TYPE_ID_TISS_30200","Y","64"
"SYS002","FK_SYS002_EMR055_20203","EMR055","EMR055_EXIT_TYPE_ID_TISS_20203","Y","64"
"SYS002","FK_SYS002_EMR055_30200","EMR055","EMR055_EXIT_TYPE_ID_TISS_30200","Y","64"
"SYS002","FK_SYS002_PHA019","PHA019","PHA019_DISPENSE_PERIOD_ID","Y","64"
"SYS002","FK_SYS002_STO001","STO001","STO001_STOCK_ID","Y","64"
"SYS002","FK_SYS002_SUS007","SUS007","SUS007_ADM_TYPE_ID_TISS_20203","Y","64"
"SYS002","FK_SYS002_SUS007_2","SUS007","SUS007_ADM_TYPE_ID_TISS_30200","Y","64"
"SYS002","FK_SYS002_SYS001","SYS001","SYS001_INSTITUTION_ID","Y","64"
"SYS002","FK_SYS002_SYS003","SYS003","SYS003_UNIT_CATEGORY_ID","Y","64"
"SYS002","FK_SYS002_SYS010","SYS010","SYS010_USER_CHANGED_GRID","Y","512"
"SYS002","FK_SYS002_SYS100","SYS100","SYS100_CID_ID_DEFAULT","Y","2048"
"SYS004","FK_SYS004_SYS002_1","SYS002","SYS002_UNIT_ID","Y","128"
"SYS004","FK_SYS004_SYS002_2","SYS002","SYS002_CHECKOUT_UNIT_ID","Y","128"
"SYS005","FK_SYS005_SYS002_1","SYS002","SYS002_UNIT_ID","Y","128"
"SYS005","FK_SYS005_SYS002_2","SYS002","SYS002_PRIV_CHECKOUT_UNIT_ID","Y","128"
"SYS007","FK_SYS007_SYS002","SYS002","SYS002_UNIT_ID","Y","128"
"SYS007","FK_SYS007_SYS006","SYS006","SYS006_COST_ACCOUNT_ID","Y","64"
"SYS009","FK_SYS009_SUS003","SUS003","SUS003_CBOR_ID","Y","320"
"SYS009","FK_SYS009_SUS004","SUS004","SUS004_IBGE_ID","Y","256"
"SYS009","FK_SYS009_SYS008","SYS008","SYS008_PROFESSIONAL_TYPE_ID","Y","64"
"SYS009","FK_SYS009_SYS024","SYS024","SYS024_CREDENTIAL_INST_ID","Y","128"
"SYS009","FK_SYS009_SYS042","SYS042","SYS042_LOGRADOURO_ID","Y","64"
"SYS009","FK_SYS009_SYS043","SYS043","SYS043_PROFESSIONAL_BOARD_ID","Y","64"
"SYS010","FK_SYS010_SYS002","SYS002","SYS002_UNIT_ID_DEFAULT","Y","128"
"SYS010","FK_SYS010_SYS009","SYS009","SYS009_PROFESSIONAL_ID","Y","9216"
